chr3	79227600	79227800	Fetal_Brain_1
chr2	226158400	226158600	Fetal_Brain_2
chr9	9538400	9538600	Fetal_Brain_3
chr9	9100200	9100400	Fetal_Brain_4
chr9	25254200	25254400	Fetal_Brain_5
chr11	117622000	117622200	Fetal_Brain_6
chr17	52090400	52090600	Fetal_Brain_7
chr8	9953000	9953200	Fetal_Brain_8
chr7	133647600	133647800	Fetal_Brain_9
chr5	92314000	92314200	Fetal_Brain_10
chr17	31020600	31020800	Fetal_Brain_11
chr18	39943400	39943600	Fetal_Brain_12
chr4	28525600	28525800	Fetal_Brain_13
chr4	176711000	176711200	Fetal_Brain_14
chr10	35830800	35831000	Fetal_Brain_15
chr2	6148400	6148600	Fetal_Brain_16
chr21	44601800	44602000	Fetal_Brain_17
chr2	36355600	36355800	Fetal_Brain_18
chr15	86371400	86371600	Fetal_Brain_19
chr7	11486800	11487000	Fetal_Brain_20
chr10	133244600	133244800	Fetal_Brain_21
chr16	5414200	5414400	Fetal_Brain_22
chr16	6414000	6414200	Fetal_Brain_23
chr22	49654400	49654600	Fetal_Brain_24
chr18	4847200	4847400	Fetal_Brain_25
chr2	6614400	6614600	Fetal_Brain_26
chr2	234441800	234442000	Fetal_Brain_27
chr4	47280800	47281000	Fetal_Brain_28
chr4	176483800	176484000	Fetal_Brain_29
chr8	139613800	139614000	Fetal_Brain_30
chr1	31663000	31663200	Fetal_Brain_31
chr17	52863400	52863600	Fetal_Brain_32
chr14	66778800	66779000	Fetal_Brain_33
chr2	23546600	23546800	Fetal_Brain_34
chr10	113633400	113633600	Fetal_Brain_35
chr17	69655200	69655400	Fetal_Brain_36
chr6	123337800	123338000	Fetal_Brain_37
chr16	6089400	6089600	Fetal_Brain_38
chr3	134853600	134853800	Fetal_Brain_39
chr8	109862400	109862600	Fetal_Brain_40
chrX	6677800	6678000	Fetal_Brain_41
chr1	96295000	96295200	Fetal_Brain_42
chr5	114022200	114022400	Fetal_Brain_43
chr4	47280600	47280800	Fetal_Brain_44
chr2	195351200	195351400	Fetal_Brain_45
chr14	23956600	23956800	Fetal_Brain_46
chr3	19569400	19569600	Fetal_Brain_47
chr1	57506600	57506800	Fetal_Brain_48
chr7	103326600	103326800	Fetal_Brain_49
chr6	16426400	16426600	Fetal_Brain_50
chr9	17622200	17622400	Fetal_Brain_51
chr16	6497000	6497200	Fetal_Brain_52
chr9	9099800	9100000	Fetal_Brain_53
chr6	67841800	67842000	Fetal_Brain_54
chr10	27823200	27823400	Fetal_Brain_55
chr7	31642800	31643000	Fetal_Brain_56
chr7	82298600	82298800	Fetal_Brain_57
chr13	35884000	35884200	Fetal_Brain_58
chr13	51599600	51599800	Fetal_Brain_59
chr10	110825600	110825800	Fetal_Brain_60
chr12	124130600	124130800	Fetal_Brain_61
chr4	176710800	176711000	Fetal_Brain_62
chr10	122297800	122298000	Fetal_Brain_63
chr10	124534000	124534200	Fetal_Brain_64
chr8	66100600	66100800	Fetal_Brain_65
chr7	67031000	67031200	Fetal_Brain_66
chr2	144159600	144159800	Fetal_Brain_67
chr5	86958000	86958200	Fetal_Brain_68
chr20	5414000	5414200	Fetal_Brain_69
chr9	7729800	7730000	Fetal_Brain_70
chr6	18676800	18677000	Fetal_Brain_71
chr1	239373000	239373200	Fetal_Brain_72
chr7	31496400	31496600	Fetal_Brain_73
chr14	104980400	104980600	Fetal_Brain_74
chr16	5414400	5414600	Fetal_Brain_75
chr2	5180800	5181000	Fetal_Brain_76
chr1	5504400	5504600	Fetal_Brain_77
chr12	112078400	112078600	Fetal_Brain_78
chr3	135475200	135475400	Fetal_Brain_79
chr20	44811400	44811600	Fetal_Brain_80
chr4	149865400	149865600	Fetal_Brain_81
chrX	3364000	3364200	Fetal_Brain_82
chr9	462600	462800	Fetal_Brain_83
chr8	16768800	16769000	Fetal_Brain_84
chr16	49532200	49532400	Fetal_Brain_85
chr22	27329200	27329400	Fetal_Brain_86
chr16	6497400	6497600	Fetal_Brain_87
chr11	105591000	105591200	Fetal_Brain_88
chr3	134683200	134683400	Fetal_Brain_89
chr2	195351000	195351200	Fetal_Brain_90
chr20	53353000	53353200	Fetal_Brain_91
chr9	11546400	11546600	Fetal_Brain_92
chr3	94991800	94992000	Fetal_Brain_93
chr10	122020000	122020200	Fetal_Brain_94
chr2	5404600	5404800	Fetal_Brain_95
chr14	105085200	105085400	Fetal_Brain_96
chr8	21081400	21081600	Fetal_Brain_97
chr5	167025200	167025400	Fetal_Brain_98
chr8	52190000	52190200	Fetal_Brain_99
chr10	113633800	113634000	Fetal_Brain_100
chr9	11546200	11546400	Fetal_Brain_101
chr21	19796800	19797000	Fetal_Brain_102
chr4	66925000	66925200	Fetal_Brain_103
chr8	5892200	5892400	Fetal_Brain_104
chr10	10651600	10651800	Fetal_Brain_105
chr14	85709800	85710000	Fetal_Brain_106
chr16	6497200	6497400	Fetal_Brain_107
chr2	7256800	7257000	Fetal_Brain_108
chr2	139923200	139923400	Fetal_Brain_109
chr1	38581600	38581800	Fetal_Brain_110
chr11	36261400	36261600	Fetal_Brain_111
chr12	15627800	15628000	Fetal_Brain_112
chr1	14600400	14600600	Fetal_Brain_113
chr8	135253400	135253600	Fetal_Brain_114
chr2	234441600	234441800	Fetal_Brain_115
chr4	28525400	28525600	Fetal_Brain_116
chr16	10023800	10024000	Fetal_Brain_117
chr3	79228000	79228200	Fetal_Brain_118
chr22	47990600	47990800	Fetal_Brain_119
chr20	5414200	5414400	Fetal_Brain_120
chr5	91194800	91195000	Fetal_Brain_121
chr16	52792400	52792600	Fetal_Brain_122
chr3	159064200	159064400	Fetal_Brain_123
chr2	5551200	5551400	Fetal_Brain_124
chr1	5144800	5145000	Fetal_Brain_125
chr16	16909600	16909800	Fetal_Brain_126
chr1	68335000	68335200	Fetal_Brain_127
chr14	71314200	71314400	Fetal_Brain_128
chr1	57506400	57506600	Fetal_Brain_129
chr15	54614600	54614800	Fetal_Brain_130
chr4	164890600	164890800	Fetal_Brain_131
chr13	53371400	53371600	Fetal_Brain_132
chr7	80627400	80627600	Fetal_Brain_133
chr2	53773000	53773200	Fetal_Brain_134
chrX	3690000	3690200	Fetal_Brain_135
chr7	55356200	55356400	Fetal_Brain_136
chr8	31578600	31578800	Fetal_Brain_137
chr8	21081600	21081800	Fetal_Brain_138
chr4	186918600	186918800	Fetal_Brain_139
chr2	200060800	200061000	Fetal_Brain_140
chr3	45448400	45448600	Fetal_Brain_141
chr2	53772600	53772800	Fetal_Brain_142
chr5	87695400	87695600	Fetal_Brain_143
chr8	136826800	136827000	Fetal_Brain_144
chr16	72459400	72459600	Fetal_Brain_145
chr4	179992400	179992600	Fetal_Brain_146
chr11	10500800	10501000	Fetal_Brain_147
chr2	199618000	199618200	Fetal_Brain_148
chr16	72460400	72460600	Fetal_Brain_149
chr12	75065200	75065400	Fetal_Brain_150
chr18	40238200	40238400	Fetal_Brain_151
chr10	57072000	57072200	Fetal_Brain_152
chr5	92313800	92314000	Fetal_Brain_153
chr4	154010800	154011000	Fetal_Brain_154
chr5	6087800	6088000	Fetal_Brain_155
chr11	6372000	6372200	Fetal_Brain_156
chr3	35347000	35347200	Fetal_Brain_157
chr5	60298600	60298800	Fetal_Brain_158
chr10	113633600	113633800	Fetal_Brain_159
chr20	8893400	8893600	Fetal_Brain_160
chr1	96295200	96295400	Fetal_Brain_161
chr3	134853200	134853400	Fetal_Brain_162
chr22	26669000	26669200	Fetal_Brain_163
chr14	23956400	23956600	Fetal_Brain_164
chr19	42547000	42547200	Fetal_Brain_165
chr11	32045000	32045200	Fetal_Brain_166
chr15	39344600	39344800	Fetal_Brain_167
chr8	129859400	129859600	Fetal_Brain_168
chr12	103809600	103809800	Fetal_Brain_169
chr2	100469400	100469600	Fetal_Brain_170
chr15	78074400	78074600	Fetal_Brain_171
chr6	24081000	24081200	Fetal_Brain_172
chr7	31274600	31274800	Fetal_Brain_173
chr9	87558600	87558800	Fetal_Brain_174
chr3	139555000	139555200	Fetal_Brain_175
chr6	3568600	3568800	Fetal_Brain_176
chr5	173710200	173710400	Fetal_Brain_177
chr3	94991600	94991800	Fetal_Brain_178
chr5	173710400	173710600	Fetal_Brain_179
chr11	43892800	43893000	Fetal_Brain_180
chr14	87963800	87964000	Fetal_Brain_181
chr5	86162000	86162200	Fetal_Brain_182
chr9	19587800	19588000	Fetal_Brain_183
chr7	34846600	34846800	Fetal_Brain_184
chr4	46279200	46279400	Fetal_Brain_185
chr4	176666600	176666800	Fetal_Brain_186
chr3	183992800	183993000	Fetal_Brain_187
chr12	97931400	97931600	Fetal_Brain_188
chr9	105246000	105246200	Fetal_Brain_189
chr9	105296400	105296600	Fetal_Brain_190
chr22	47990800	47991000	Fetal_Brain_191
chr13	102681400	102681600	Fetal_Brain_192
chr5	86958200	86958400	Fetal_Brain_193
chr4	80132600	80132800	Fetal_Brain_194
chr10	113306000	113306200	Fetal_Brain_195
chr3	54212600	54212800	Fetal_Brain_196
chr19	31126600	31126800	Fetal_Brain_197
chr17	52863200	52863400	Fetal_Brain_198
chr10	16274200	16274400	Fetal_Brain_199
chr6	102886200	102886400	Fetal_Brain_200
chr13	51600000	51600200	Fetal_Brain_201
chr20	53423000	53423200	Fetal_Brain_202
chr8	10065400	10065600	Fetal_Brain_203
chr2	226158600	226158800	Fetal_Brain_204
chr15	26620000	26620200	Fetal_Brain_205
chr1	33348200	33348400	Fetal_Brain_206
chr5	87952200	87952400	Fetal_Brain_207
chr8	97615600	97615800	Fetal_Brain_208
chr7	24838000	24838200	Fetal_Brain_209
chr3	108931000	108931200	Fetal_Brain_210
chr12	77351200	77351400	Fetal_Brain_211
chr8	133550400	133550600	Fetal_Brain_212
chr11	6371800	6372000	Fetal_Brain_213
chr8	76636600	76636800	Fetal_Brain_214
chr14	70643800	70644000	Fetal_Brain_215
chr9	7729600	7729800	Fetal_Brain_216
chr7	31496600	31496800	Fetal_Brain_217
chr9	116681600	116681800	Fetal_Brain_218
chr8	133425800	133426000	Fetal_Brain_219
chr4	118304600	118304800	Fetal_Brain_220
chr16	63630600	63630800	Fetal_Brain_221
chr12	60916600	60916800	Fetal_Brain_222
chr17	1824200	1824400	Fetal_Brain_223
chr2	104356400	104356600	Fetal_Brain_224
chr8	139251000	139251200	Fetal_Brain_225
chr14	70644000	70644200	Fetal_Brain_226
chr5	87341800	87342000	Fetal_Brain_227
chr18	4851800	4852000	Fetal_Brain_228
chr6	24614000	24614200	Fetal_Brain_229
chr1	181282200	181282400	Fetal_Brain_230
chr2	59240200	59240400	Fetal_Brain_231
chr14	26683400	26683600	Fetal_Brain_232
chr13	101611200	101611400	Fetal_Brain_233
chr22	27463000	27463200	Fetal_Brain_234
chr7	68214400	68214600	Fetal_Brain_235
chr2	14046000	14046200	Fetal_Brain_236
chr4	67795400	67795600	Fetal_Brain_237
chr12	78954400	78954600	Fetal_Brain_238
chr12	41514000	41514200	Fetal_Brain_239
chr19	49921800	49922000	Fetal_Brain_240
chr16	6534200	6534400	Fetal_Brain_241
chr20	8893600	8893800	Fetal_Brain_242
chr2	182539200	182539400	Fetal_Brain_243
chr14	102205400	102205600	Fetal_Brain_244
chr8	52189400	52189600	Fetal_Brain_245
chr16	6089200	6089400	Fetal_Brain_246
chr14	104979400	104979600	Fetal_Brain_247
chr1	58425400	58425600	Fetal_Brain_248
chr12	113049800	113050000	Fetal_Brain_249
chr18	12517600	12517800	Fetal_Brain_250
chr2	56960200	56960400	Fetal_Brain_251
chr2	166319000	166319200	Fetal_Brain_252
chr7	67096400	67096600	Fetal_Brain_253
chr16	83109600	83109800	Fetal_Brain_254
chr8	93518400	93518600	Fetal_Brain_255
chr4	14349200	14349400	Fetal_Brain_256
chr1	57506800	57507000	Fetal_Brain_257
chr5	114022000	114022200	Fetal_Brain_258
chr8	57919600	57919800	Fetal_Brain_259
chr7	11935000	11935200	Fetal_Brain_260
chr3	89062800	89063000	Fetal_Brain_261
chr13	26629200	26629400	Fetal_Brain_262
chr5	178878600	178878800	Fetal_Brain_263
chr10	122020200	122020400	Fetal_Brain_264
chr7	71493400	71493600	Fetal_Brain_265
chr2	88617600	88617800	Fetal_Brain_266
chr9	25254000	25254200	Fetal_Brain_267
chr1	239948200	239948400	Fetal_Brain_268
chr3	134683000	134683200	Fetal_Brain_269
chr9	91623000	91623200	Fetal_Brain_270
chr8	34782800	34783000	Fetal_Brain_271
chr10	45546000	45546200	Fetal_Brain_272
chr6	94860600	94860800	Fetal_Brain_273
chr6	140455600	140455800	Fetal_Brain_274
chr6	67841600	67841800	Fetal_Brain_275
chr8	53910400	53910600	Fetal_Brain_276
chr1	36134200	36134400	Fetal_Brain_277
chr3	42181200	42181400	Fetal_Brain_278
chr5	166491200	166491400	Fetal_Brain_279
chr2	26711800	26712000	Fetal_Brain_280
chr7	69677400	69677600	Fetal_Brain_281
chr6	128554800	128555000	Fetal_Brain_282
chr6	16426200	16426400	Fetal_Brain_283
chr8	9952600	9952800	Fetal_Brain_284
chr1	112375600	112375800	Fetal_Brain_285
chr10	113694800	113695000	Fetal_Brain_286
chr2	216811400	216811600	Fetal_Brain_287
