chr1	121485400	121485600	ubiquitous_DHS_1
chr20	26190000	26190200	ubiquitous_DHS_2
chr1	569800	570000	ubiquitous_DHS_3
chrY	10037800	10038000	ubiquitous_DHS_4
chr1	156186200	156186400	ubiquitous_DHS_5
chr8	43092800	43093000	ubiquitous_DHS_6
chr20	26189800	26190000	ubiquitous_DHS_7
chr1	156186400	156186600	ubiquitous_DHS_8
chr12	34372600	34372800	ubiquitous_DHS_9
chr21	9826000	9826200	ubiquitous_DHS_10
chr12	20704200	20704400	ubiquitous_DHS_11
chr21	9825600	9825800	ubiquitous_DHS_12
chr21	9826200	9826400	ubiquitous_DHS_13
chr5	134262600	134262800	ubiquitous_DHS_14
chr10	42379800	42380000	ubiquitous_DHS_15
chr21	9826800	9827000	ubiquitous_DHS_16
chr5	134260200	134260400	ubiquitous_DHS_17
chr20	26189000	26189200	ubiquitous_DHS_18
chr1	91852600	91852800	ubiquitous_DHS_19
chr21	9825400	9825600	ubiquitous_DHS_20
chr16	33965400	33965600	ubiquitous_DHS_21
chr21	9825800	9826000	ubiquitous_DHS_22
chr16	33964800	33965000	ubiquitous_DHS_23
chr8	43095800	43096000	ubiquitous_DHS_24
chr10	42392600	42392800	ubiquitous_DHS_25
chr2	133015200	133015400	ubiquitous_DHS_26
chr17	22020600	22020800	ubiquitous_DHS_27
chr10	42396800	42397000	ubiquitous_DHS_28
chr6	119558600	119558800	ubiquitous_DHS_29
chr3	37034800	37035000	ubiquitous_DHS_30
chr19	10764600	10764800	ubiquitous_DHS_31
chr19	55850800	55851000	ubiquitous_DHS_32
chr20	34330200	34330400	ubiquitous_DHS_33
chr19	4791400	4791600	ubiquitous_DHS_34
chr19	52693000	52693200	ubiquitous_DHS_35
chr10	42385000	42385200	ubiquitous_DHS_36
chr17	31149800	31150000	ubiquitous_DHS_37
chr17	45973200	45973400	ubiquitous_DHS_38
chr19	10828400	10828600	ubiquitous_DHS_39
chr11	65383000	65383200	ubiquitous_DHS_40
chr19	42773000	42773200	ubiquitous_DHS_41
chr19	39341000	39341200	ubiquitous_DHS_42
chr17	79818600	79818800	ubiquitous_DHS_43
chr11	59383400	59383600	ubiquitous_DHS_44
chr10	42384600	42384800	ubiquitous_DHS_45
chr10	76586000	76586200	ubiquitous_DHS_46
chr12	53773600	53773800	ubiquitous_DHS_47
chr19	41769800	41770000	ubiquitous_DHS_48
chr15	101142400	101142600	ubiquitous_DHS_49
chr8	100508000	100508200	ubiquitous_DHS_50
chr12	53773400	53773600	ubiquitous_DHS_51
chr11	64546400	64546600	ubiquitous_DHS_52
chr19	6425200	6425400	ubiquitous_DHS_53
chr17	46969800	46970000	ubiquitous_DHS_54
chr22	39101600	39101800	ubiquitous_DHS_55
chr21	9826400	9826600	ubiquitous_DHS_56
chr19	797000	797200	ubiquitous_DHS_57
chr8	25316200	25316400	ubiquitous_DHS_58
chr9	91925800	91926000	ubiquitous_DHS_59
chr17	27278600	27278800	ubiquitous_DHS_60
chr19	54693600	54693800	ubiquitous_DHS_61
chr17	40540600	40540800	ubiquitous_DHS_62
chr11	65382800	65383000	ubiquitous_DHS_63
chr2	88927200	88927400	ubiquitous_DHS_64
chr17	7210600	7210800	ubiquitous_DHS_65
chr5	134259800	134260000	ubiquitous_DHS_66
chr1	6845200	6845400	ubiquitous_DHS_67
chr19	49999400	49999600	ubiquitous_DHS_68
chr19	39340800	39341000	ubiquitous_DHS_69
chr19	50528800	50529000	ubiquitous_DHS_70
chr19	54641000	54641200	ubiquitous_DHS_71
chr14	23388400	23388600	ubiquitous_DHS_72
chr14	45431200	45431400	ubiquitous_DHS_73
chr17	41466200	41466400	ubiquitous_DHS_74
chr19	48972200	48972400	ubiquitous_DHS_75
chr17	17875800	17876000	ubiquitous_DHS_76
chr8	125486800	125487000	ubiquitous_DHS_77
chr1	110881400	110881600	ubiquitous_DHS_78
chr17	17876000	17876200	ubiquitous_DHS_79
chr16	2205400	2205600	ubiquitous_DHS_80
chr12	113659000	113659200	ubiquitous_DHS_81
chr7	134331400	134331600	ubiquitous_DHS_82
chr20	26189200	26189400	ubiquitous_DHS_83
chr19	6425000	6425200	ubiquitous_DHS_84
chr7	106809200	106809400	ubiquitous_DHS_85
chr19	50180000	50180200	ubiquitous_DHS_86
chr17	38574200	38574400	ubiquitous_DHS_87
chr5	151151200	151151400	ubiquitous_DHS_88
chr16	33965600	33965800	ubiquitous_DHS_89
chr17	43394600	43394800	ubiquitous_DHS_90
chr17	8059800	8060000	ubiquitous_DHS_91
chr17	45973400	45973600	ubiquitous_DHS_92
chr19	4471800	4472000	ubiquitous_DHS_93
chr1	87380000	87380200	ubiquitous_DHS_94
chr19	59084800	59085000	ubiquitous_DHS_95
chr19	50269800	50270000	ubiquitous_DHS_96
chr12	92539600	92539800	ubiquitous_DHS_97
chr19	18315000	18315200	ubiquitous_DHS_98
chr14	102414400	102414600	ubiquitous_DHS_99
chr20	44486000	44486200	ubiquitous_DHS_100
chr8	67579400	67579600	ubiquitous_DHS_101
chr16	9185200	9185400	ubiquitous_DHS_102
chr17	31149600	31149800	ubiquitous_DHS_103
chr19	45681600	45681800	ubiquitous_DHS_104
chr7	25165000	25165200	ubiquitous_DHS_105
chr16	30669600	30669800	ubiquitous_DHS_106
chr17	74667800	74668000	ubiquitous_DHS_107
chr7	100184000	100184200	ubiquitous_DHS_108
chr10	76586200	76586400	ubiquitous_DHS_109
chr4	174255600	174255800	ubiquitous_DHS_110
chr19	50380600	50380800	ubiquitous_DHS_111
chr11	63953400	63953600	ubiquitous_DHS_112
chr13	98085400	98085600	ubiquitous_DHS_113
chr11	63953200	63953400	ubiquitous_DHS_114
chr21	9826600	9826800	ubiquitous_DHS_115
chr19	5904400	5904600	ubiquitous_DHS_116
chr12	49110600	49110800	ubiquitous_DHS_117
chr19	50180200	50180400	ubiquitous_DHS_118
chr2	136288800	136289000	ubiquitous_DHS_119
chr8	25316000	25316200	ubiquitous_DHS_120
chr6	32146000	32146200	ubiquitous_DHS_121
