chr3	136698200	136698400	Fetal_Thymus_1
chr11	36705600	36705800	Fetal_Thymus_2
chr1	158370600	158370800	Fetal_Thymus_3
chr7	71746400	71746600	Fetal_Thymus_4
chr11	36589400	36589600	Fetal_Thymus_5
chr10	120545200	120545400	Fetal_Thymus_6
chr5	133379800	133380000	Fetal_Thymus_7
chr17	16252800	16253000	Fetal_Thymus_8
chr4	11118600	11118800	Fetal_Thymus_9
chr3	35338200	35338400	Fetal_Thymus_10
chr5	3980400	3980600	Fetal_Thymus_11
chr8	130398800	130399000	Fetal_Thymus_12
chr12	6892000	6892200	Fetal_Thymus_13
chr11	36619600	36619800	Fetal_Thymus_14
chr1	158369000	158369200	Fetal_Thymus_15
chr1	158369200	158369400	Fetal_Thymus_16
chr15	56906000	56906200	Fetal_Thymus_17
chr3	136698000	136698200	Fetal_Thymus_18
chr1	158464600	158464800	Fetal_Thymus_19
chr1	229807200	229807400	Fetal_Thymus_20
chr3	14809000	14809200	Fetal_Thymus_21
chr11	36705400	36705600	Fetal_Thymus_22
chr1	158463000	158463200	Fetal_Thymus_23
chr8	130382800	130383000	Fetal_Thymus_24
chr1	199107400	199107600	Fetal_Thymus_25
chr5	133380000	133380200	Fetal_Thymus_26
chr15	56970800	56971000	Fetal_Thymus_27
chr1	158377000	158377200	Fetal_Thymus_28
chr2	87052400	87052600	Fetal_Thymus_29
chr1	158332400	158332600	Fetal_Thymus_30
chr17	38101200	38101400	Fetal_Thymus_31
chr9	134045000	134045200	Fetal_Thymus_32
chr11	36619800	36620000	Fetal_Thymus_33
chr1	158368800	158369000	Fetal_Thymus_34
chr16	58318200	58318400	Fetal_Thymus_35
chr11	36589200	36589400	Fetal_Thymus_36
chr14	98264800	98265000	Fetal_Thymus_37
chr5	94183400	94183600	Fetal_Thymus_38
chr13	43188600	43188800	Fetal_Thymus_39
chr11	36590800	36591000	Fetal_Thymus_40
chr15	56971000	56971200	Fetal_Thymus_41
chr10	73637600	73637800	Fetal_Thymus_42
chr16	68217200	68217400	Fetal_Thymus_43
chr8	130398600	130398800	Fetal_Thymus_44
chr15	56906200	56906400	Fetal_Thymus_45
chr2	233103400	233103600	Fetal_Thymus_46
chr2	233102400	233102600	Fetal_Thymus_47
chr6	106089400	106089600	Fetal_Thymus_48
chr1	34495200	34495400	Fetal_Thymus_49
chr1	158332600	158332800	Fetal_Thymus_50
chr16	58318000	58318200	Fetal_Thymus_51
chr1	180916000	180916200	Fetal_Thymus_52
chr11	36589600	36589800	Fetal_Thymus_53
chr8	119203600	119203800	Fetal_Thymus_54
chr11	36618000	36618200	Fetal_Thymus_55
chr2	57901200	57901400	Fetal_Thymus_56
chr4	164449800	164450000	Fetal_Thymus_57
chr1	244455200	244455400	Fetal_Thymus_58
chr12	52174200	52174400	Fetal_Thymus_59
chr10	46282800	46283000	Fetal_Thymus_60
chr22	30777600	30777800	Fetal_Thymus_61
chr9	135699400	135699600	Fetal_Thymus_62
chr1	158370400	158370600	Fetal_Thymus_63
chr5	3980200	3980400	Fetal_Thymus_64
chr10	31089400	31089600	Fetal_Thymus_65
chr3	35338000	35338200	Fetal_Thymus_66
chr1	158368600	158368800	Fetal_Thymus_67
chr3	133164000	133164200	Fetal_Thymus_68
chr1	158462800	158463000	Fetal_Thymus_69
chr11	36623800	36624000	Fetal_Thymus_70
chr7	22315400	22315600	Fetal_Thymus_71
chr3	52391800	52392000	Fetal_Thymus_72
chr1	158224200	158224400	Fetal_Thymus_73
chr2	233102200	233102400	Fetal_Thymus_74
