chr17	35135800	35136000	Fetal_Kidney_1
chr14	80164600	80164800	Fetal_Kidney_2
chr16	87101600	87101800	Fetal_Kidney_3
chr14	80164800	80165000	Fetal_Kidney_4
chr20	57155200	57155400	Fetal_Kidney_5
chr1	176429800	176430000	Fetal_Kidney_6
chr5	111848800	111849000	Fetal_Kidney_7
chr14	80165000	80165200	Fetal_Kidney_8
chr14	87006000	87006200	Fetal_Kidney_9
chr9	7392200	7392400	Fetal_Kidney_10
chr10	103426000	103426200	Fetal_Kidney_11
chr16	82841000	82841200	Fetal_Kidney_12
chr9	87640600	87640800	Fetal_Kidney_13
chr8	63839000	63839200	Fetal_Kidney_14
chr7	25738400	25738600	Fetal_Kidney_15
chr10	102422000	102422200	Fetal_Kidney_16
chr8	130371400	130371600	Fetal_Kidney_17
chr2	133321800	133322000	Fetal_Kidney_18
chr2	177300600	177300800	Fetal_Kidney_19
chr2	12103200	12103400	Fetal_Kidney_20
chr9	101126000	101126200	Fetal_Kidney_21
chr14	76863200	76863400	Fetal_Kidney_22
chr12	122427600	122427800	Fetal_Kidney_23
chr17	36150200	36150400	Fetal_Kidney_24
chr15	98656600	98656800	Fetal_Kidney_25
chr4	53349800	53350000	Fetal_Kidney_26
chr2	19870000	19870200	Fetal_Kidney_27
chr2	21139800	21140000	Fetal_Kidney_28
chr7	21931000	21931200	Fetal_Kidney_29
chr7	153144200	153144400	Fetal_Kidney_30
chr7	153151400	153151600	Fetal_Kidney_31
chr2	45297000	45297200	Fetal_Kidney_32
chr15	96151800	96152000	Fetal_Kidney_33
chr2	19870200	19870400	Fetal_Kidney_34
chr2	45297200	45297400	Fetal_Kidney_35
chr2	15723200	15723400	Fetal_Kidney_36
chr4	53298000	53298200	Fetal_Kidney_37
chr3	150676600	150676800	Fetal_Kidney_38
chr8	132737600	132737800	Fetal_Kidney_39
chr16	12084600	12084800	Fetal_Kidney_40
chr10	102383400	102383600	Fetal_Kidney_41
chr4	53350000	53350200	Fetal_Kidney_42
chr2	177300400	177300600	Fetal_Kidney_43
chr1	44601600	44601800	Fetal_Kidney_44
chr13	45440600	45440800	Fetal_Kidney_45
chr21	38101800	38102000	Fetal_Kidney_46
chr2	66300400	66300600	Fetal_Kidney_47
chr5	18027600	18027800	Fetal_Kidney_48
chr13	49299400	49299600	Fetal_Kidney_49
chr5	132700800	132701000	Fetal_Kidney_50
chr8	83652800	83653000	Fetal_Kidney_51
chr6	2559000	2559200	Fetal_Kidney_52
chr9	23255400	23255600	Fetal_Kidney_53
chr5	4989400	4989600	Fetal_Kidney_54
chr3	61043200	61043400	Fetal_Kidney_55
chr2	236689200	236689400	Fetal_Kidney_56
chr7	153324400	153324600	Fetal_Kidney_57
chr18	58648800	58649000	Fetal_Kidney_58
chr15	98359200	98359400	Fetal_Kidney_59
chr7	153324600	153324800	Fetal_Kidney_60
chr8	13792400	13792600	Fetal_Kidney_61
chr12	125744200	125744400	Fetal_Kidney_62
chr2	15793200	15793400	Fetal_Kidney_63
chr15	46703000	46703200	Fetal_Kidney_64
chr18	27731000	27731200	Fetal_Kidney_65
chr17	36150000	36150200	Fetal_Kidney_66
chr16	51560400	51560600	Fetal_Kidney_67
chr5	18027400	18027600	Fetal_Kidney_68
chr4	16451200	16451400	Fetal_Kidney_69
chr11	37412200	37412400	Fetal_Kidney_70
chr18	27730600	27730800	Fetal_Kidney_71
chr22	28095600	28095800	Fetal_Kidney_72
chr1	47976000	47976200	Fetal_Kidney_73
chr18	62994200	62994400	Fetal_Kidney_74
chr10	102372800	102373000	Fetal_Kidney_75
chr4	9849600	9849800	Fetal_Kidney_76
chr4	53349600	53349800	Fetal_Kidney_77
chr22	33754200	33754400	Fetal_Kidney_78
chr10	111210400	111210600	Fetal_Kidney_79
chr7	94933000	94933200	Fetal_Kidney_80
chr16	51756800	51757000	Fetal_Kidney_81
chr6	126530200	126530400	Fetal_Kidney_82
chr10	24148400	24148600	Fetal_Kidney_83
chr2	113967400	113967600	Fetal_Kidney_84
chr18	27730800	27731000	Fetal_Kidney_85
chr5	128377400	128377600	Fetal_Kidney_86
chr5	4818000	4818200	Fetal_Kidney_87
chr13	26635400	26635600	Fetal_Kidney_88
chr21	20632800	20633000	Fetal_Kidney_89
chr11	104417400	104417600	Fetal_Kidney_90
chr4	71626400	71626600	Fetal_Kidney_91
chr8	98762600	98762800	Fetal_Kidney_92
chr2	237326000	237326200	Fetal_Kidney_93
chr18	76680600	76680800	Fetal_Kidney_94
chr7	25738600	25738800	Fetal_Kidney_95
chr4	149074600	149074800	Fetal_Kidney_96
chr10	24148600	24148800	Fetal_Kidney_97
chr9	87640800	87641000	Fetal_Kidney_98
chr1	174361000	174361200	Fetal_Kidney_99
chr6	10369200	10369400	Fetal_Kidney_100
chr4	53936200	53936400	Fetal_Kidney_101
chr4	77744600	77744800	Fetal_Kidney_102
chr11	112495200	112495400	Fetal_Kidney_103
chr12	106548800	106549000	Fetal_Kidney_104
chr11	85478400	85478600	Fetal_Kidney_105
chr11	92184400	92184600	Fetal_Kidney_106
chr15	96121400	96121600	Fetal_Kidney_107
chr11	24689200	24689400	Fetal_Kidney_108
chr18	40060400	40060600	Fetal_Kidney_109
chr4	58585800	58586000	Fetal_Kidney_110
chr17	26292400	26292600	Fetal_Kidney_111
chr16	25906600	25906800	Fetal_Kidney_112
chr6	156751600	156751800	Fetal_Kidney_113
chr5	92370400	92370600	Fetal_Kidney_114
chr7	38162200	38162400	Fetal_Kidney_115
chr5	92370200	92370400	Fetal_Kidney_116
chr2	82209000	82209200	Fetal_Kidney_117
chr12	34141200	34141400	Fetal_Kidney_118
chr7	151782400	151782600	Fetal_Kidney_119
chr6	90312000	90312200	Fetal_Kidney_120
chr4	148224800	148225000	Fetal_Kidney_121
chr5	41980600	41980800	Fetal_Kidney_122
chr8	68532600	68532800	Fetal_Kidney_123
chr11	78676600	78676800	Fetal_Kidney_124
chr17	8568000	8568200	Fetal_Kidney_125
chr16	58743400	58743600	Fetal_Kidney_126
chr8	145964600	145964800	Fetal_Kidney_127
chr5	163200400	163200600	Fetal_Kidney_128
chr10	129293400	129293600	Fetal_Kidney_129
chr3	74070600	74070800	Fetal_Kidney_130
chr12	125744000	125744200	Fetal_Kidney_131
chr1	69903800	69904000	Fetal_Kidney_132
chr6	2559400	2559600	Fetal_Kidney_133
chr8	20261200	20261400	Fetal_Kidney_134
chr4	148225000	148225200	Fetal_Kidney_135
chr14	87005800	87006000	Fetal_Kidney_136
chr15	96151600	96151800	Fetal_Kidney_137
chr8	31956000	31956200	Fetal_Kidney_138
chr20	14912800	14913000	Fetal_Kidney_139
chr2	45296800	45297000	Fetal_Kidney_140
chr8	130371200	130371400	Fetal_Kidney_141
chr1	68075200	68075400	Fetal_Kidney_142
