chr3	192354800	192355000	Fetal_Heart_1
chr7	129093600	129093800	Fetal_Heart_2
chr5	41457200	41457400	Fetal_Heart_3
chr5	194400	194600	Fetal_Heart_4
chr4	179106800	179107000	Fetal_Heart_5
chr2	177486800	177487000	Fetal_Heart_6
chr5	16008200	16008400	Fetal_Heart_7
chr2	134706600	134706800	Fetal_Heart_8
chr13	29641800	29642000	Fetal_Heart_9
chr18	51166000	51166200	Fetal_Heart_10
chr5	16008400	16008600	Fetal_Heart_11
chr3	192354600	192354800	Fetal_Heart_12
chr5	172705800	172706000	Fetal_Heart_13
chr8	99432800	99433000	Fetal_Heart_14
chr2	176900200	176900400	Fetal_Heart_15
chr8	38696000	38696200	Fetal_Heart_16
chr8	99433000	99433200	Fetal_Heart_17
chr12	111358400	111358600	Fetal_Heart_18
chr18	10408200	10408400	Fetal_Heart_19
chr13	28075400	28075600	Fetal_Heart_20
chr1	147211000	147211200	Fetal_Heart_21
chr5	43275600	43275800	Fetal_Heart_22
chr15	80580600	80580800	Fetal_Heart_23
chr8	76572200	76572400	Fetal_Heart_24
chr16	59663600	59663800	Fetal_Heart_25
chr1	101223600	101223800	Fetal_Heart_26
chr7	8323600	8323800	Fetal_Heart_27
chr6	128969400	128969600	Fetal_Heart_28
chr3	63371400	63371600	Fetal_Heart_29
chr8	26780800	26781000	Fetal_Heart_30
chr1	208568200	208568400	Fetal_Heart_31
chr2	176900000	176900200	Fetal_Heart_32
chr1	208568000	208568200	Fetal_Heart_33
chr4	174590800	174591000	Fetal_Heart_34
chr3	37059200	37059400	Fetal_Heart_35
chr14	51172000	51172200	Fetal_Heart_36
chr3	192355000	192355200	Fetal_Heart_37
chr5	74928200	74928400	Fetal_Heart_38
chr12	3359200	3359400	Fetal_Heart_39
chr18	5983400	5983600	Fetal_Heart_40
chr8	141684400	141684600	Fetal_Heart_41
chr5	35013000	35013200	Fetal_Heart_42
chr4	31136400	31136600	Fetal_Heart_43
chr6	36941600	36941800	Fetal_Heart_44
chr9	38651400	38651600	Fetal_Heart_45
chr3	111539600	111539800	Fetal_Heart_46
chr12	70004800	70005000	Fetal_Heart_47
chr12	71277600	71277800	Fetal_Heart_48
chr5	119778400	119778600	Fetal_Heart_49
chr6	105745400	105745600	Fetal_Heart_50
chr18	13029000	13029200	Fetal_Heart_51
chr1	69089400	69089600	Fetal_Heart_52
chr8	4131400	4131600	Fetal_Heart_53
chr6	134506600	134506800	Fetal_Heart_54
chr4	60885800	60886000	Fetal_Heart_55
chr18	51166200	51166400	Fetal_Heart_56
chr16	21084400	21084600	Fetal_Heart_57
chr8	67364200	67364400	Fetal_Heart_58
chr18	66251600	66251800	Fetal_Heart_59
chr5	11012400	11012600	Fetal_Heart_60
chr4	60826000	60826200	Fetal_Heart_61
chr5	41457400	41457600	Fetal_Heart_62
chr16	20521800	20522000	Fetal_Heart_63
chr5	117897800	117898000	Fetal_Heart_64
chr15	26806400	26806600	Fetal_Heart_65
chr9	105618000	105618200	Fetal_Heart_66
chr12	64274800	64275000	Fetal_Heart_67
chr7	106925400	106925600	Fetal_Heart_68
chr6	163630200	163630400	Fetal_Heart_69
chr3	61452000	61452200	Fetal_Heart_70
chrX	150076000	150076200	Fetal_Heart_71
chr19	17055400	17055600	Fetal_Heart_72
chr8	97209000	97209200	Fetal_Heart_73
chr11	29795000	29795200	Fetal_Heart_74
chr10	44424200	44424400	Fetal_Heart_75
chr15	68977000	68977200	Fetal_Heart_76
chr8	97209200	97209400	Fetal_Heart_77
chr4	65219800	65220000	Fetal_Heart_78
chr1	84103000	84103200	Fetal_Heart_79
chr21	28847600	28847800	Fetal_Heart_80
chr10	36453600	36453800	Fetal_Heart_81
chr5	1947000	1947200	Fetal_Heart_82
chr2	33185600	33185800	Fetal_Heart_83
chr5	42597800	42598000	Fetal_Heart_84
chr16	82394000	82394200	Fetal_Heart_85
chr11	14159000	14159200	Fetal_Heart_86
chr11	7725400	7725600	Fetal_Heart_87
chr11	44496800	44497000	Fetal_Heart_88
chr1	69089600	69089800	Fetal_Heart_89
chr3	192373000	192373200	Fetal_Heart_90
chr6	9435600	9435800	Fetal_Heart_91
chr2	126756200	126756400	Fetal_Heart_92
chr7	8323800	8324000	Fetal_Heart_93
chr16	25225200	25225400	Fetal_Heart_94
chr3	186415400	186415600	Fetal_Heart_95
chr6	162869400	162869600	Fetal_Heart_96
chr2	113532600	113532800	Fetal_Heart_97
chr7	131892000	131892200	Fetal_Heart_98
chr4	14467200	14467400	Fetal_Heart_99
chr22	34166800	34167000	Fetal_Heart_100
chr11	11699400	11699600	Fetal_Heart_101
chr10	124130600	124130800	Fetal_Heart_102
chr6	125858400	125858600	Fetal_Heart_103
chr3	37058400	37058600	Fetal_Heart_104
chr8	37597800	37598000	Fetal_Heart_105
chr1	90656200	90656400	Fetal_Heart_106
chr1	175771600	175771800	Fetal_Heart_107
chr3	35903600	35903800	Fetal_Heart_108
chr2	213271600	213271800	Fetal_Heart_109
chr9	86175600	86175800	Fetal_Heart_110
chr11	68551000	68551200	Fetal_Heart_111
chr13	28077000	28077200	Fetal_Heart_112
chr6	36941400	36941600	Fetal_Heart_113
chr12	64274600	64274800	Fetal_Heart_114
chr6	134506400	134506600	Fetal_Heart_115
chr14	46095400	46095600	Fetal_Heart_116
chr1	23222000	23222200	Fetal_Heart_117
chr9	100388000	100388200	Fetal_Heart_118
chr9	86175200	86175400	Fetal_Heart_119
chr9	17611400	17611600	Fetal_Heart_120
chr5	35013200	35013400	Fetal_Heart_121
chr1	10421600	10421800	Fetal_Heart_122
chr2	75513000	75513200	Fetal_Heart_123
chrX	63407000	63407200	Fetal_Heart_124
chr1	231983400	231983600	Fetal_Heart_125
chr15	26806200	26806400	Fetal_Heart_126
chr5	172705400	172705600	Fetal_Heart_127
chr4	174591000	174591200	Fetal_Heart_128
