chr3	114027800	114028000	White_Blood_1
chr12	68553400	68553600	White_Blood_2
chr5	76029000	76029200	White_Blood_3
chrX	118782000	118782200	White_Blood_4
chr20	37469600	37469800	White_Blood_5
chr9	37531800	37532000	White_Blood_6
chr2	242927600	242927800	White_Blood_7
chr10	6534200	6534400	White_Blood_8
chr20	31957400	31957600	White_Blood_9
chr2	242050800	242051000	White_Blood_10
chr2	58250800	58251000	White_Blood_11
chr3	98282800	98283000	White_Blood_12
chr1	5449200	5449400	White_Blood_13
chr16	23494200	23494400	White_Blood_14
chr2	242927800	242928000	White_Blood_15
chr19	10634000	10634200	White_Blood_16
chr4	4271400	4271600	White_Blood_17
chr11	118269400	118269600	White_Blood_18
chr17	38023400	38023600	White_Blood_19
chr1	159046400	159046600	White_Blood_20
chr21	15906600	15906800	White_Blood_21
chr6	31319000	31319200	White_Blood_22
chr3	114026400	114026600	White_Blood_23
chr17	8855600	8855800	White_Blood_24
chr21	15907000	15907200	White_Blood_25
chr1	118207400	118207600	White_Blood_26
chr6	31318800	31319000	White_Blood_27
chr12	120450400	120450600	White_Blood_28
chr22	39513400	39513600	White_Blood_29
chr6	31319200	31319400	White_Blood_30
chr4	6182600	6182800	White_Blood_31
chr10	114129200	114129400	White_Blood_32
chr2	38924600	38924800	White_Blood_33
chr21	46074000	46074200	White_Blood_34
chr16	75654200	75654400	White_Blood_35
chr19	7757200	7757400	White_Blood_36
chr16	29394200	29394400	White_Blood_37
chr6	138205600	138205800	White_Blood_38
chr12	120449600	120449800	White_Blood_39
chr6	138205400	138205600	White_Blood_40
chr8	134151200	134151400	White_Blood_41
chr17	39497800	39498000	White_Blood_42
chr17	76470800	76471000	White_Blood_43
chr19	7757400	7757600	White_Blood_44
chr2	242052200	242052400	White_Blood_45
chr1	198647800	198648000	White_Blood_46
chr21	46074200	46074400	White_Blood_47
chr19	54873400	54873600	White_Blood_48
chr12	127256600	127256800	White_Blood_49
chr6	112158200	112158400	White_Blood_50
chr21	48046400	48046600	White_Blood_51
chr10	28624400	28624600	White_Blood_52
chr2	7885200	7885400	White_Blood_53
chr2	231090800	231091000	White_Blood_54
chr10	74130000	74130200	White_Blood_55
chr11	67213800	67214000	White_Blood_56
chr14	91777200	91777400	White_Blood_57
chr16	81558200	81558400	White_Blood_58
chr19	10907800	10908000	White_Blood_59
chr11	118269800	118270000	White_Blood_60
chr21	15962200	15962400	White_Blood_61
chr6	112158400	112158600	White_Blood_62
chr12	120449800	120450000	White_Blood_63
chr2	242927400	242927600	White_Blood_64
chr16	15733000	15733200	White_Blood_65
chr6	24927600	24927800	White_Blood_66
chr6	149816400	149816600	White_Blood_67
chr10	70444200	70444400	White_Blood_68
chr4	6182800	6183000	White_Blood_69
chr3	114027400	114027600	White_Blood_70
chr1	5449000	5449200	White_Blood_71
chr9	37531600	37531800	White_Blood_72
chr20	37469400	37469600	White_Blood_73
chr11	118270000	118270200	White_Blood_74
chr16	4192200	4192400	White_Blood_75
chrX	13044200	13044400	White_Blood_76
chr5	67571400	67571600	White_Blood_77
chr21	43658200	43658400	White_Blood_78
chr20	50030600	50030800	White_Blood_79
chr2	191980000	191980200	White_Blood_80
chr6	112085400	112085600	White_Blood_81
chr2	191980400	191980600	White_Blood_82
chr10	74130200	74130400	White_Blood_83
chr6	29694000	29694200	White_Blood_84
chr10	6534400	6534600	White_Blood_85
chr9	132773000	132773200	White_Blood_86
chr3	46326400	46326600	White_Blood_87
chr13	114579000	114579200	White_Blood_88
chr17	45907600	45907800	White_Blood_89
chr8	67380200	67380400	White_Blood_90
chr2	175618200	175618400	White_Blood_91
chr1	1152400	1152600	White_Blood_92
chr22	39476600	39476800	White_Blood_93
chr15	38966600	38966800	White_Blood_94
chr10	133974400	133974600	White_Blood_95
chr5	131362400	131362600	White_Blood_96
chr19	6522600	6522800	White_Blood_97
chr17	38764800	38765000	White_Blood_98
chr17	38024000	38024200	White_Blood_99
chr3	42679800	42680000	White_Blood_100
chr7	130636600	130636800	White_Blood_101
chr8	134151000	134151200	White_Blood_102
chr17	73239000	73239200	White_Blood_103
chr1	92413800	92414000	White_Blood_104
chr4	7856600	7856800	White_Blood_105
chr12	57457600	57457800	White_Blood_106
chr19	55787800	55788000	White_Blood_107
chr3	196001800	196002000	White_Blood_108
chr9	139298800	139299000	White_Blood_109
chr19	10634200	10634400	White_Blood_110
chr17	39497600	39497800	White_Blood_111
chr6	24927800	24928000	White_Blood_112
chr2	242927200	242927400	White_Blood_113
